"speciesid","active","dead","hunger","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","efficacy","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","season","run"
21,0,0,0,0,0,0,0,3,93.4567795693874,-0.546656414237805,1.12512523820624,3.69191291596359,0.00602310040034354,0.0261362787312828,0,37,0.0391393668367527,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,3
22,0,0,0,0,0,0,0,14,138.16975497175,0.546222578035668,1.88821092364378,-3.85151288606898,0.00465254341834225,0.0362810209719464,1,36,0.0611083535314538,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,-1,3
23,0,0,0,0,0,0,0,13,96.2632701219991,0.359983365540393,1.30934676202014,-5.6940182650497,-0.003989677260397,0.0362790568708442,1,32,0.0935214266902767,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,-1,3
24,0,0,0,0,0,0,0,1,135.996361118741,-0.480340647208504,1.64927295944653,-0.444092550806547,0.00546208283281885,-0.000513518243096768,0,27,0.079876113939099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,3
25,0,0,0,0,0,0,0,6,108.28863398172,-0.428950800583698,1.26239438611083,-16.3526514559387,0.000238906933227554,0.00772916874615476,0,39,0.014248869928997,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,-1,3
26,0,0,0,0,0,0,0,11,136.157245254144,0.491270499536768,1.16156339086592,-4.13185986645518,-0.000288891500094906,-0.00521491144550964,1,47,0.0955771359056234,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,-1,3
27,0,0,0,0,0,0,0,1,122.439343580045,0.426007201569155,1.10550696332939,-9.32915355709151,0.00973475331556983,-0.00618637223029509,0,32,0.0946674505528063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,3
28,0,0,0,0,0,0,0,13,111.742231934331,0.563961011683568,1.43768039252609,9.50936004997993,0.00625174375716597,-0.00049053598428145,1,32,0.0660843585897237,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,-1,3
29,0,0,0,0,0,0,0,14,95.5534149706364,-0.396218409156427,1.03852074616589,-11.7966374612352,0.00557285786606371,0.00324361524311826,1,38,0.0160903086978942,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,-1,3
30,0,0,0,0,0,0,0,4,135.585315311328,-0.394593853130937,1.95867697428912,0.561015687321667,-0.00165655768942088,-0.00389325336087495,0,39,0.0576698804507032,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-1,3
1,0,0,0,0,2,5,136,4,137.176872245036,0.504639668134041,1.493572084466,-3.59681067618727,0.00715702184592374,0.00276125655276701,0,25,0.0996653515729122,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,3
2,0,0,0,0,1,38,103,8,100.381160960533,-0.362739237654023,1.3376702957321,4.30798487360809,0.000847567612072452,0.0225139495776966,0,29,0.0397906727949157,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3
3,0,0,0,0,2,8,125,4,124.244851092808,-0.513583128293976,1.22278599441051,1.10172254850079,0.00394122647354379,0.0208632782194763,0,40,0.0176686763647012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
4,0,0,0,0,15,12,118,5,115.156977795996,0.481589455646463,1.83023966872133,-9.99647002954571,9.32578672654923e-05,0.00266720411367715,0,37,0.0869020882435143,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3
5,0,0,0,0,6,25,104,3,106.057329908945,-0.402167761512101,1.53849678393453,-2.91379278160564,0.00577081030816771,0.0159395640809089,0,30,0.0570726779801771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
6,0,0,0,0,3,33,98,3,92.8685665084049,0.312351096281782,1.09869789495133,-12.1835727840634,0.00920876873307861,-0.00788385700667277,0,40,0.0997331016371027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3
7,0,0,0,0,38,9,101,10,96.2095832359046,0.420525752822869,1.10959014249966,4.95285536499756,-0.00377852960373275,0.0135426695086062,1,44,0.0479698617756367,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,3
8,0,0,0,0,33,38,109,13,108.84188733995,0.323717893660068,1.57385503104888,-3.21428952344336,-0.00146843566559255,0.0338112333184108,1,45,0.030576634183526,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,3
9,0,0,0,0,36,15,137,3,138.038463732228,-0.393765795137733,1.53798516304232,1.63230398765072,0.00043821005965583,0.0374909805925563,0,39,0.0193205084581859,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
10,0,0,0,0,39,10,102,3,103.759481725283,-0.397522780741565,1.48750497843139,-2.58342233242653,-0.000121387515682727,0.0278002076409757,0,42,0.0908992759184912,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3
11,0,0,0,0,28,30,110,3,102.77990644332,0.32350993717555,1.31923013622873,-7.17985547476707,0.00124789897585288,0.0363184956926852,0,28,0.0328459434187971,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
12,0,0,0,0,20,7,137,6,142.626054352149,0.345065931184217,1.67978486442007,-12.5822476092171,0.00258531390922144,0.0178458326589316,0,44,0.047201998999808,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3
13,0,0,0,0,2,36,131,6,149.593317797408,0.345727520878427,1.86157535435632,-6.52758298590249,0.00426004632958211,0.020967371724546,0,32,0.0182234993251041,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,3
14,0,0,0,0,10,14,141,4,140.654821190983,-0.574027080321684,1.84712904295884,-11.6524062595183,0.00378121579182334,0.0366128500178456,0,33,0.0830768813588657,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
15,0,0,0,0,35,15,142,8,144.626192953438,0.510675869719125,1.26727361953817,-6.85587532542579,0.00848846010514535,0.0235571429459378,0,25,0.0648310765624046,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3
16,0,0,0,0,3,13,112,12,118.27618394047,0.546164496615529,1.60540340514854,3.4112009907547,0.00362354085315019,-0.00743382106535137,1,41,0.0590951615199447,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,3
17,0,0,0,0,26,35,100,19,103.465104480274,0.499668927211314,1.83095404598862,-2.72684479328666,-0.000301071463618427,-0.00117808875162154,1,47,0.0875041625904851,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3
18,0,0,0,0,31,10,105,4,97.6688793953508,-0.364855534164235,1.59166346443817,-5.63170919538363,0.00220003038062714,0.0175432295980863,0,42,0.0360239726211876,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
19,0,0,0,0,11,29,110,4,106.781010744162,-0.438918720837682,1.19883968285285,5.31795223333048,0.00393432057811879,5.55162294767798e-05,0,45,0.0145198539458215,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
20,0,0,0,0,36,12,143,3,138.966363617219,0.515055914525874,1.77264699758962,-7.74352394183921,-0.00398896279395558,-0.00959420760860667,0,27,0.0333340573683381,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
21,0,0,0,0,1,20,91,3,93.4567795693874,-0.546656414237805,1.12512523820624,3.69191291596359,0.00602310040034354,0.0261362787312828,0,37,0.0391393668367527,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
22,0,0,0,0,35,13,135,14,138.16975497175,0.546222578035668,1.88821092364378,-3.85151288606898,0.00465254341834225,0.0362810209719464,1,36,0.0611083535314538,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,3
23,0,0,0,0,25,18,96,13,96.2632701219991,0.359983365540393,1.30934676202014,-5.6940182650497,-0.003989677260397,0.0362790568708442,1,32,0.0935214266902767,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,3
24,0,0,0,0,6,31,138,1,135.996361118741,-0.480340647208504,1.64927295944653,-0.444092550806547,0.00546208283281885,-0.000513518243096768,0,27,0.079876113939099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
25,0,0,0,0,35,30,114,6,108.28863398172,-0.428950800583698,1.26239438611083,-16.3526514559387,0.000238906933227554,0.00772916874615476,0,39,0.014248869928997,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3
26,0,0,0,0,40,20,131,11,136.157245254144,0.491270499536768,1.16156339086592,-4.13185986645518,-0.000288891500094906,-0.00521491144550964,1,47,0.0955771359056234,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,3
27,0,0,0,0,17,35,128,1,122.439343580045,0.426007201569155,1.10550696332939,-9.32915355709151,0.00973475331556983,-0.00618637223029509,0,32,0.0946674505528063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
28,0,0,0,0,28,2,101,13,111.742231934331,0.563961011683568,1.43768039252609,9.50936004997993,0.00625174375716597,-0.00049053598428145,1,32,0.0660843585897237,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,3
29,0,0,0,0,8,12,90,14,95.5534149706364,-0.396218409156427,1.03852074616589,-11.7966374612352,0.00557285786606371,0.00324361524311826,1,38,0.0160903086978942,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,3
30,0,0,0,0,20,3,131,4,135.585315311328,-0.394593853130937,1.95867697428912,0.561015687321667,-0.00165655768942088,-0.00389325336087495,0,39,0.0576698804507032,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
2,0,0,0,0,30,27,105,8,100.381160960533,-0.362739237654023,1.3376702957321,4.30798487360809,0.000847567612072452,0.0225139495776966,0,29,0.0397906727949157,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,3
6,0,0,0,0,16,26,95,3,92.8685665084049,0.312351096281782,1.09869789495133,-12.1835727840634,0.00920876873307861,-0.00788385700667277,0,40,0.0997331016371027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3
11,0,0,0,0,36,36,109,3,102.77990644332,0.32350993717555,1.31923013622873,-7.17985547476707,0.00124789897585288,0.0363184956926852,0,28,0.0328459434187971,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3
23,0,0,0,0,25,8,93,13,96.2632701219991,0.359983365540393,1.30934676202014,-5.6940182650497,-0.003989677260397,0.0362790568708442,1,32,0.0935214266902767,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,3
8,0,0,0,0,-1,29,107,13,108.84188733995,0.323717893660068,1.57385503104888,-3.21428952344336,-0.00146843566559255,0.0338112333184108,1,45,0.030576634183526,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,3
7,0,0,0,0,15,16,97,10,96.2095832359046,0.420525752822869,1.10959014249966,4.95285536499756,-0.00377852960373275,0.0135426695086062,1,44,0.0479698617756367,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,3
29,0,0,0,0,38,8,97,14,95.5534149706364,-0.396218409156427,1.03852074616589,-11.7966374612352,0.00557285786606371,0.00324361524311826,1,38,0.0160903086978942,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,3
21,0,0,0,0,41,1,97,3,93.4567795693874,-0.546656414237805,1.12512523820624,3.69191291596359,0.00602310040034354,0.0261362787312828,0,37,0.0391393668367527,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3
18,0,0,0,0,4,39,99,4,97.6688793953508,-0.364855534164235,1.59166346443817,-5.63170919538363,0.00220003038062714,0.0175432295980863,0,42,0.0360239726211876,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3
5,0,0,0,0,39,13,102,3,106.057329908945,-0.402167761512101,1.53849678393453,-2.91379278160564,0.00577081030816771,0.0159395640809089,0,30,0.0570726779801771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3
25,0,0,0,0,5,37,102,6,108.28863398172,-0.428950800583698,1.26239438611083,-16.3526514559387,0.000238906933227554,0.00772916874615476,0,39,0.014248869928997,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3
28,0,0,0,0,41,21,122,13,111.742231934331,0.563961011683568,1.43768039252609,9.50936004997993,0.00625174375716597,-0.00049053598428145,1,32,0.0660843585897237,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,3
4,0,0,0,0,27,15,118,5,115.156977795996,0.481589455646463,1.83023966872133,-9.99647002954571,9.32578672654923e-05,0.00266720411367715,0,37,0.0869020882435143,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,3
17,0,0,0,0,30,26,102,19,103.465104480274,0.499668927211314,1.83095404598862,-2.72684479328666,-0.000301071463618427,-0.00117808875162154,1,47,0.0875041625904851,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3
19,0,0,0,0,14,18,108,4,106.781010744162,-0.438918720837682,1.19883968285285,5.31795223333048,0.00393432057811879,5.55162294767798e-05,0,45,0.0145198539458215,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3
16,0,0,0,0,21,5,119,12,118.27618394047,0.546164496615529,1.60540340514854,3.4112009907547,0.00362354085315019,-0.00743382106535137,1,41,0.0590951615199447,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,3
10,0,0,0,0,37,13,118,3,103.759481725283,-0.397522780741565,1.48750497843139,-2.58342233242653,-0.000121387515682727,0.0278002076409757,0,42,0.0908992759184912,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3
1,0,0,0,0,36,4,138,4,137.176872245036,0.504639668134041,1.493572084466,-3.59681067618727,0.00715702184592374,0.00276125655276701,0,25,0.0996653515729122,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3
20,0,0,0,0,10,17,133,3,138.966363617219,0.515055914525874,1.77264699758962,-7.74352394183921,-0.00398896279395558,-0.00959420760860667,0,27,0.0333340573683381,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
24,0,0,0,0,28,14,140,1,135.996361118741,-0.480340647208504,1.64927295944653,-0.444092550806547,0.00546208283281885,-0.000513518243096768,0,27,0.079876113939099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
3,0,0,0,0,36,27,120,4,124.244851092808,-0.513583128293976,1.22278599441051,1.10172254850079,0.00394122647354379,0.0208632782194763,0,40,0.0176686763647012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3
15,0,0,0,0,39,2,147,8,144.626192953438,0.510675869719125,1.26727361953817,-6.85587532542579,0.00848846010514535,0.0235571429459378,0,25,0.0648310765624046,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,3
22,0,0,0,0,4,19,136,14,138.16975497175,0.546222578035668,1.88821092364378,-3.85151288606898,0.00465254341834225,0.0362810209719464,1,36,0.0611083535314538,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3
27,0,0,0,0,14,17,119,1,122.439343580045,0.426007201569155,1.10550696332939,-9.32915355709151,0.00973475331556983,-0.00618637223029509,0,32,0.0946674505528063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
13,0,0,0,0,4,30,152,6,149.593317797408,0.345727520878427,1.86157535435632,-6.52758298590249,0.00426004632958211,0.020967371724546,0,32,0.0182234993251041,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,3
30,0,0,0,0,22,22,138,4,135.585315311328,-0.394593853130937,1.95867697428912,0.561015687321667,-0.00165655768942088,-0.00389325336087495,0,39,0.0576698804507032,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3
12,0,0,0,0,16,29,139,6,142.626054352149,0.345065931184217,1.67978486442007,-12.5822476092171,0.00258531390922144,0.0178458326589316,0,44,0.047201998999808,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,3
14,0,0,0,0,28,15,137,4,140.654821190983,-0.574027080321684,1.84712904295884,-11.6524062595183,0.00378121579182334,0.0366128500178456,0,33,0.0830768813588657,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3
9,0,0,0,0,10,15,137,3,138.038463732228,-0.393765795137733,1.53798516304232,1.63230398765072,0.00043821005965583,0.0374909805925563,0,39,0.0193205084581859,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3
26,0,0,0,0,10,28,129,11,136.157245254144,0.491270499536768,1.16156339086592,-4.13185986645518,-0.000288891500094906,-0.00521491144550964,1,47,0.0955771359056234,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,3
11,0,0,0,0,24,19,95,3,102.77990644332,0.32350993717555,1.31923013622873,-7.17985547476707,0.00124789897585288,0.0363184956926852,0,28,0.0328459434187971,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3
23,0,0,0,0,4,30,96,13,96.2632701219991,0.359983365540393,1.30934676202014,-5.6940182650497,-0.003989677260397,0.0362790568708442,1,32,0.0935214266902767,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,2,3
2,0,0,0,0,3,38,101,8,100.381160960533,-0.362739237654023,1.3376702957321,4.30798487360809,0.000847567612072452,0.0225139495776966,0,29,0.0397906727949157,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,3
6,0,0,0,0,25,8,89,3,92.8685665084049,0.312351096281782,1.09869789495133,-12.1835727840634,0.00920876873307861,-0.00788385700667277,0,40,0.0997331016371027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3
8,0,0,0,0,43,22,104,13,108.84188733995,0.323717893660068,1.57385503104888,-3.21428952344336,-0.00146843566559255,0.0338112333184108,1,45,0.030576634183526,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,2,3
29,0,0,0,0,15,41,98,14,95.5534149706364,-0.396218409156427,1.03852074616589,-11.7966374612352,0.00557285786606371,0.00324361524311826,1,38,0.0160903086978942,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,2,3
21,0,0,0,0,16,25,91,3,93.4567795693874,-0.546656414237805,1.12512523820624,3.69191291596359,0.00602310040034354,0.0261362787312828,0,37,0.0391393668367527,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
7,0,0,0,0,15,21,90,10,96.2095832359046,0.420525752822869,1.10959014249966,4.95285536499756,-0.00377852960373275,0.0135426695086062,1,44,0.0479698617756367,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,2,3
18,0,0,0,0,34,17,91,4,97.6688793953508,-0.364855534164235,1.59166346443817,-5.63170919538363,0.00220003038062714,0.0175432295980863,0,42,0.0360239726211876,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3
4,0,0,0,0,3,21,117,5,115.156977795996,0.481589455646463,1.83023966872133,-9.99647002954571,9.32578672654923e-05,0.00266720411367715,0,37,0.0869020882435143,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,3
17,0,0,0,0,4,21,105,19,103.465104480274,0.499668927211314,1.83095404598862,-2.72684479328666,-0.000301071463618427,-0.00117808875162154,1,47,0.0875041625904851,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3
5,0,0,0,0,25,3,124,3,106.057329908945,-0.402167761512101,1.53849678393453,-2.91379278160564,0.00577081030816771,0.0159395640809089,0,30,0.0570726779801771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3
28,0,0,0,0,25,0,108,13,111.742231934331,0.563961011683568,1.43768039252609,9.50936004997993,0.00625174375716597,-0.00049053598428145,1,32,0.0660843585897237,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,2,3
25,0,0,0,0,16,24,118,6,108.28863398172,-0.428950800583698,1.26239438611083,-16.3526514559387,0.000238906933227554,0.00772916874615476,0,39,0.014248869928997,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,3
10,0,0,0,0,22,12,107,3,103.759481725283,-0.397522780741565,1.48750497843139,-2.58342233242653,-0.000121387515682727,0.0278002076409757,0,42,0.0908992759184912,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,3
16,0,0,0,0,35,42,112,12,118.27618394047,0.546164496615529,1.60540340514854,3.4112009907547,0.00362354085315019,-0.00743382106535137,1,41,0.0590951615199447,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,2,3
1,0,0,0,0,8,27,130,4,137.176872245036,0.504639668134041,1.493572084466,-3.59681067618727,0.00715702184592374,0.00276125655276701,0,25,0.0996653515729122,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2,3
19,0,0,0,0,8,41,107,4,106.781010744162,-0.438918720837682,1.19883968285285,5.31795223333048,0.00393432057811879,5.55162294767798e-05,0,45,0.0145198539458215,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3
