"speciesid","active","dead","pollinated","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","seedlings","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","season","run"
18,0,0,0,0,0,0,0,4,131.602619374171,0.376439806376584,1.77191178966314,1.66408716758403,0.00832770260632969,0.0129797997628339,0,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,7
19,0,0,0,0,0,0,0,10,140.068109342828,-0.320927562215365,1.22337439609692,1.00665348105833,-0.00123461433569901,0.0250149656063877,1,31,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,-1,7
20,0,0,0,0,0,0,0,4,144.802657118998,0.44037628043443,1.9249472389929,4.43562276384452,0.00220534886932001,-0.003841036723461,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,7
1,0,0,0,0,18,27,96,4,96.1293330229819,0.468504393124022,1.00147329783067,-10.198907628841,0.00641867262427695,0.0374665283807553,0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7
2,0,0,0,0,30,24,115,10,116.986040552147,0.346328071528114,1.21018419554457,7.00066004691411,0.0070504836901091,0.014642698885873,1,39,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,7
3,0,0,0,0,13,27,129,4,139.790218141861,-0.349629095778801,1.09016134217381,0.189692993497975,-0.00394877284998074,-0.00286506195785478,0,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
4,0,0,0,0,20,36,101,3,102.090419610031,0.383718887879513,1.69855890283361,-0.328030104945031,-0.00326674506883137,0.0336935606529005,0,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
5,0,0,0,0,10,29,130,5,130.90390054509,-0.581762972055003,1.39518043445423,-2.11956196792908,-0.000834694788791239,0.014772365950048,0,23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
6,0,0,0,0,7,30,121,4,123.489082222804,-0.560044911154546,1.47505307523534,-6.46948835133948,0.00560962774907239,0.0202680333610624,0,35,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,0,0,3,2,109,2,107.289395257831,-0.406693588988855,1.35049166670069,-3.83157490913342,0.00333329149289057,-0.00844645063858479,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8,0,0,0,0,17,15,95,9,96.6169302491471,0.59137208245229,1.1681375221815,-7.60759560515418,0.0023464953689836,0.0220588735863566,1,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,7
9,0,0,0,0,7,8,151,4,143.573617762886,-0.592527332366444,1.27327352249995,1.35833283929017,-0.000433669892372564,0.0153640317590907,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
10,0,0,0,0,7,10,91,4,98.9972938410938,0.379450209927745,1.96589206089266,-0.78458259959419,0.00657146285171621,0.0172370308521204,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7
11,0,0,0,0,37,18,120,10,119.63477935642,0.381279710959643,1.25735413236544,-2.72608538754705,0.00339981142897159,0.0101223080628552,1,34,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,7
12,0,0,0,0,40,10,96,12,102.009413307533,0.307807393907569,1.99887922010385,-4.76181322661319,0.00742966463440098,0.0141009934688918,1,26,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,7
13,0,0,0,0,20,14,108,2,102.85452242475,0.440742369764484,1.96059829718433,-8.34906676244686,0.00506154479575343,-0.00105316865025088,0,33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
14,0,0,0,0,25,32,118,1,114.98780278489,0.387977343471721,1.12248328141868,-3.4184010835259,0.00304868987295777,0.0342546986741945,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
15,0,0,0,0,5,12,116,4,110.638939091004,0.310113104246557,1.49240664415993,5.85120100307102,0.00153243670822121,-0.00925580146955326,0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
16,0,0,0,0,6,33,88,5,94.0852163499221,-0.361386653850786,1.28128626267426,-0.305521231157284,-0.00107848515617661,0.0342036590538919,0,33,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
17,0,0,0,0,40,13,92,10,91.7360212560743,0.536957019707188,1.56170152663253,-1.03249324808428,0.00751651836908422,0.00290236740605906,1,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,7
18,0,0,0,0,29,18,129,4,131.602619374171,0.376439806376584,1.77191178966314,1.66408716758403,0.00832770260632969,0.0129797997628339,0,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19,0,0,0,0,36,36,158,10,140.068109342828,-0.320927562215365,1.22337439609692,1.00665348105833,-0.00123461433569901,0.0250149656063877,1,31,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,7
20,0,0,0,0,26,9,143,4,144.802657118998,0.44037628043443,1.9249472389929,4.43562276384452,0.00220534886932001,-0.003841036723461,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7
10,0,0,0,0,37,30,93,4,98.9972938410938,0.379450209927745,1.96589206089266,-0.78458259959419,0.00657146285171621,0.0172370308521204,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,7
17,0,0,0,0,16,20,87,10,91.7360212560743,0.536957019707188,1.56170152663253,-1.03249324808428,0.00751651836908422,0.00290236740605906,1,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,7
12,0,0,0,0,29,29,103,12,102.009413307533,0.307807393907569,1.99887922010385,-4.76181322661319,0.00742966463440098,0.0141009934688918,1,26,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,7
8,0,0,0,0,4,24,101,9,96.6169302491471,0.59137208245229,1.1681375221815,-7.60759560515418,0.0023464953689836,0.0220588735863566,1,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,7
16,0,0,0,0,5,7,100,5,94.0852163499221,-0.361386653850786,1.28128626267426,-0.305521231157284,-0.00107848515617661,0.0342036590538919,0,33,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
15,0,0,0,0,26,18,105,4,110.638939091004,0.310113104246557,1.49240664415993,5.85120100307102,0.00153243670822121,-0.00925580146955326,0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7
1,0,0,0,0,4,20,93,4,96.1293330229819,0.468504393124022,1.00147329783067,-10.198907628841,0.00641867262427695,0.0374665283807553,0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7
4,0,0,0,0,7,11,99,3,102.090419610031,0.383718887879513,1.69855890283361,-0.328030104945031,-0.00326674506883137,0.0336935606529005,0,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
7,0,0,0,0,24,26,104,2,107.289395257831,-0.406693588988855,1.35049166670069,-3.83157490913342,0.00333329149289057,-0.00844645063858479,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,35,7,126,10,116.986040552147,0.346328071528114,1.21018419554457,7.00066004691411,0.0070504836901091,0.014642698885873,1,39,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,7
11,0,0,0,0,9,22,125,10,119.63477935642,0.381279710959643,1.25735413236544,-2.72608538754705,0.00339981142897159,0.0101223080628552,1,34,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,7
14,0,0,0,0,4,9,113,1,114.98780278489,0.387977343471721,1.12248328141868,-3.4184010835259,0.00304868987295777,0.0342546986741945,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
6,0,0,0,0,34,25,128,4,123.489082222804,-0.560044911154546,1.47505307523534,-6.46948835133948,0.00560962774907239,0.0202680333610624,0,35,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
3,0,0,0,0,2,32,145,4,139.790218141861,-0.349629095778801,1.09016134217381,0.189692993497975,-0.00394877284998074,-0.00286506195785478,0,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
19,0,0,0,0,15,37,131,10,140.068109342828,-0.320927562215365,1.22337439609692,1.00665348105833,-0.00123461433569901,0.0250149656063877,1,31,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,7
20,0,0,0,0,36,23,133,4,144.802657118998,0.44037628043443,1.9249472389929,4.43562276384452,0.00220534886932001,-0.003841036723461,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,7
5,0,0,0,0,31,36,128,5,130.90390054509,-0.581762972055003,1.39518043445423,-2.11956196792908,-0.000834694788791239,0.014772365950048,0,23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
9,0,0,0,0,39,29,144,4,143.573617762886,-0.592527332366444,1.27327352249995,1.35833283929017,-0.000433669892372564,0.0153640317590907,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7
18,0,0,0,0,20,7,130,4,131.602619374171,0.376439806376584,1.77191178966314,1.66408716758403,0.00832770260632969,0.0129797997628339,0,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
13,0,0,0,0,40,26,103,2,102.85452242475,0.440742369764484,1.96059829718433,-8.34906676244686,0.00506154479575343,-0.00105316865025088,0,33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
12,0,0,0,0,38,21,105,12,102.009413307533,0.307807393907569,1.99887922010385,-4.76181322661319,0.00742966463440098,0.0141009934688918,1,26,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,2,7
17,0,0,0,0,12,25,93,10,91.7360212560743,0.536957019707188,1.56170152663253,-1.03249324808428,0.00751651836908422,0.00290236740605906,1,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,7
15,0,0,0,0,25,32,112,4,110.638939091004,0.310113104246557,1.49240664415993,5.85120100307102,0.00153243670822121,-0.00925580146955326,0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7
8,0,0,0,0,33,26,94,9,96.6169302491471,0.59137208245229,1.1681375221815,-7.60759560515418,0.0023464953689836,0.0220588735863566,1,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,2,7
16,0,0,0,0,12,13,98,5,94.0852163499221,-0.361386653850786,1.28128626267426,-0.305521231157284,-0.00107848515617661,0.0342036590538919,0,33,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
1,0,0,0,0,21,12,99,4,96.1293330229819,0.468504393124022,1.00147329783067,-10.198907628841,0.00641867262427695,0.0374665283807553,0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,7
4,0,0,0,0,38,8,105,3,102.090419610031,0.383718887879513,1.69855890283361,-0.328030104945031,-0.00326674506883137,0.0336935606529005,0,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
10,0,0,0,0,13,9,91,4,98.9972938410938,0.379450209927745,1.96589206089266,-0.78458259959419,0.00657146285171621,0.0172370308521204,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,7
11,0,0,0,0,25,11,117,10,119.63477935642,0.381279710959643,1.25735413236544,-2.72608538754705,0.00339981142897159,0.0101223080628552,1,34,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,2,7
7,0,0,0,0,28,40,111,2,107.289395257831,-0.406693588988855,1.35049166670069,-3.83157490913342,0.00333329149289057,-0.00844645063858479,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
18,0,0,0,0,29,16,123,4,131.602619374171,0.376439806376584,1.77191178966314,1.66408716758403,0.00832770260632969,0.0129797997628339,0,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2,0,0,0,0,18,8,118,10,116.986040552147,0.346328071528114,1.21018419554457,7.00066004691411,0.0070504836901091,0.014642698885873,1,39,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,7
14,0,0,0,0,38,9,124,1,114.98780278489,0.387977343471721,1.12248328141868,-3.4184010835259,0.00304868987295777,0.0342546986741945,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
6,0,0,0,0,13,7,127,4,123.489082222804,-0.560044911154546,1.47505307523534,-6.46948835133948,0.00560962774907239,0.0202680333610624,0,35,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7
19,0,0,0,0,33,32,142,10,140.068109342828,-0.320927562215365,1.22337439609692,1.00665348105833,-0.00123461433569901,0.0250149656063877,1,31,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,7
5,0,0,0,0,6,17,131,5,130.90390054509,-0.581762972055003,1.39518043445423,-2.11956196792908,-0.000834694788791239,0.014772365950048,0,23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7
20,0,0,0,0,29,34,143,4,144.802657118998,0.44037628043443,1.9249472389929,4.43562276384452,0.00220534886932001,-0.003841036723461,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,7
3,0,0,0,0,12,7,144,4,139.790218141861,-0.349629095778801,1.09016134217381,0.189692993497975,-0.00394877284998074,-0.00286506195785478,0,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7
9,0,0,0,0,8,19,145,4,143.573617762886,-0.592527332366444,1.27327352249995,1.35833283929017,-0.000433669892372564,0.0153640317590907,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,7
12,0,0,0,0,15,34,97,12,102.009413307533,0.307807393907569,1.99887922010385,-4.76181322661319,0.00742966463440098,0.0141009934688918,1,26,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,3,7
17,0,0,0,0,24,15,85,10,91.7360212560743,0.536957019707188,1.56170152663253,-1.03249324808428,0.00751651836908422,0.00290236740605906,1,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,3,7
16,0,0,0,0,8,28,90,5,94.0852163499221,-0.361386653850786,1.28128626267426,-0.305521231157284,-0.00107848515617661,0.0342036590538919,0,33,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7
15,0,0,0,0,19,29,91,4,110.638939091004,0.310113104246557,1.49240664415993,5.85120100307102,0.00153243670822121,-0.00925580146955326,0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7
1,0,0,0,0,33,33,94,4,96.1293330229819,0.468504393124022,1.00147329783067,-10.198907628841,0.00641867262427695,0.0374665283807553,0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,7
8,0,0,0,0,29,16,86,9,96.6169302491471,0.59137208245229,1.1681375221815,-7.60759560515418,0.0023464953689836,0.0220588735863566,1,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,3,7
11,0,0,0,0,12,34,124,10,119.63477935642,0.381279710959643,1.25735413236544,-2.72608538754705,0.00339981142897159,0.0101223080628552,1,34,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,3,7
7,0,0,0,0,3,27,109,2,107.289395257831,-0.406693588988855,1.35049166670069,-3.83157490913342,0.00333329149289057,-0.00844645063858479,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2,0,0,0,0,24,36,128,10,116.986040552147,0.346328071528114,1.21018419554457,7.00066004691411,0.0070504836901091,0.014642698885873,1,39,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,7
4,0,0,0,0,22,6,102,3,102.090419610031,0.383718887879513,1.69855890283361,-0.328030104945031,-0.00326674506883137,0.0336935606529005,0,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7
18,0,0,0,0,10,38,130,4,131.602619374171,0.376439806376584,1.77191178966314,1.66408716758403,0.00832770260632969,0.0129797997628339,0,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
6,0,0,0,0,4,36,124,4,123.489082222804,-0.560044911154546,1.47505307523534,-6.46948835133948,0.00560962774907239,0.0202680333610624,0,35,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7
19,0,0,0,0,22,25,127,10,140.068109342828,-0.320927562215365,1.22337439609692,1.00665348105833,-0.00123461433569901,0.0250149656063877,1,31,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,7
5,0,0,0,0,33,21,133,5,130.90390054509,-0.581762972055003,1.39518043445423,-2.11956196792908,-0.000834694788791239,0.014772365950048,0,23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7
20,0,0,0,0,5,11,145,4,144.802657118998,0.44037628043443,1.9249472389929,4.43562276384452,0.00220534886932001,-0.003841036723461,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,7
3,0,0,0,0,11,10,139,4,139.790218141861,-0.349629095778801,1.09016134217381,0.189692993497975,-0.00394877284998074,-0.00286506195785478,0,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7
9,0,0,0,0,4,5,144,4,143.573617762886,-0.592527332366444,1.27327352249995,1.35833283929017,-0.000433669892372564,0.0153640317590907,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,7
10,0,0,0,0,12,38,95,4,98.9972938410938,0.379450209927745,1.96589206089266,-0.78458259959419,0.00657146285171621,0.0172370308521204,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,7
14,0,0,0,0,5,40,110,1,114.98780278489,0.387977343471721,1.12248328141868,-3.4184010835259,0.00304868987295777,0.0342546986741945,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
