"speciesid","active","dead","pollinated","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","seedlings","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","season","run","type"
11,0,0,0,0,0,0,0,15,114.621616322547,0.574997007614002,1.51134702935815,-6.04994755739692,-0.00350883235223591,0.0193476126505993,1,33,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,-1,13,"mid"
12,0,0,0,0,0,0,0,7,133.931493661366,0.390467636659741,1.74261637101881,5.34422971989247,-0.00101840719813481,-0.0063616399676539,1,32,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,-1,13,"mid"
13,0,0,0,0,0,0,0,2,108.35154812783,-0.457769998745061,1.24008519505151,-1.3810880877226,-9.70851373858755e-05,0.0227212113770656,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,13,"mid"
14,0,0,0,0,0,0,0,3,140.870490563102,-0.545823257043958,1.0861964286305,-4.55758173071557,0.00595098305726424,-0.00647282374789938,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,13,"mid"
15,0,0,0,0,0,0,0,3,96.5411059604958,0.596801785100251,1.73722045286559,-6.01592951067344,-0.00416057065944187,0.0363896596687846,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,13,"mid"
16,0,0,0,0,0,0,0,4,124.091135608032,0.559991186857223,1.55262684798799,-3.77086416823397,0.00269603110384196,-0.00519933459814638,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,13,"mid"
17,0,0,0,0,0,0,0,5,101.229387433268,0.305578422965482,1.878763548797,-9.75951874361871,-0.0034316732455045,-0.00388682424323633,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,13,"mid"
18,0,0,0,0,0,0,0,4,103.84472459089,-0.348996762977913,1.32783573842607,1.01938260613914,0.00624467389076017,0.00907331267138943,0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,13,"mid"
19,0,0,0,0,0,0,0,3,108.296166001819,0.337081711599603,1.37897167121992,-2.32004847832203,0.00186184784979559,-0.00561454359209165,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,13,"mid"
20,0,0,0,0,0,0,0,3,122.250146297738,-0.329031345737167,1.72440694202669,-3.57615167610985,0.00482775114360265,-0.000553069987799972,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,13,"mid"
1,0,0,0,0,38,37,121,14,119.978556479327,0.519096316234209,1.73362238053232,-6.81512341728264,0.00303743176860735,-0.00494077479466796,1,31,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,13,"mid"
2,0,0,0,0,25,8,95,12,107.186242556199,0.334700960526243,1.60931942122988,-9.07997390426078,0.000754909220850095,0.0379643541155383,1,33,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,13,"mid"
3,0,0,0,0,9,19,98,15,93.8576667755842,-0.498016640217975,1.06389697734267,-3.61769207783381,-0.00487054369528778,-0.00325807495042682,1,25,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,13,"mid"
4,0,0,0,0,7,24,108,14,113.351342640817,0.493491630884819,1.75292350328527,-5.78627570213016,0.00176238918909803,0.00761325667612255,1,33,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,13,"mid"
5,0,0,0,0,3,30,118,4,115.082049393095,-0.396946579171345,1.00451315240934,-10.8375265446002,0.00997251660213806,0.0176893086964265,0,36,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,"mid"
6,0,0,0,0,17,1,131,11,137.901883260347,0.337336110882461,1.49811220774427,-9.76889287029967,-0.000960523053072393,0.0226628406415693,1,24,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13,"mid"
7,0,0,0,0,23,22,125,17,135.670026917942,-0.375125061697327,1.99424094543792,1.09267369978677,0.0040199160319753,0.0215281085437164,1,31,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,13,"mid"
8,0,0,0,0,11,26,104,6,111.799975186586,0.33571536205709,1.18933435739018,-0.936580651543833,-0.00401691662613302,-0.00488639963092282,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,13,"mid"
9,0,0,0,0,32,39,101,4,92.0078186038882,-0.472962533589453,1.64724404155277,-7.72158243043064,0.00343139236909337,-0.00252296211197972,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13,"mid"
10,0,0,0,0,19,28,140,5,137.748059593141,0.435046432726085,1.90521824220195,1.79215964542844,0.00841664536274038,0.0134859167947434,0,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,"mid"
11,0,0,0,0,39,18,111,15,114.621616322547,0.574997007614002,1.51134702935815,-6.04994755739692,-0.00350883235223591,0.0193476126505993,1,33,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,13,"mid"
12,0,0,0,0,18,36,134,7,133.931493661366,0.390467636659741,1.74261637101881,5.34422971989247,-0.00101840719813481,-0.0063616399676539,1,32,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,13,"mid"
13,0,0,0,0,20,40,110,2,108.35154812783,-0.457769998745061,1.24008519505151,-1.3810880877226,-9.70851373858755e-05,0.0227212113770656,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"mid"
14,0,0,0,0,8,22,143,3,140.870490563102,-0.545823257043958,1.0861964286305,-4.55758173071557,0.00595098305726424,-0.00647282374789938,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"mid"
15,0,0,0,0,33,13,94,3,96.5411059604958,0.596801785100251,1.73722045286559,-6.01592951067344,-0.00416057065944187,0.0363896596687846,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"mid"
16,0,0,0,0,17,33,128,4,124.091135608032,0.559991186857223,1.55262684798799,-3.77086416823397,0.00269603110384196,-0.00519933459814638,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,"mid"
17,0,0,0,0,13,38,93,5,101.229387433268,0.305578422965482,1.878763548797,-9.75951874361871,-0.0034316732455045,-0.00388682424323633,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,"mid"
18,0,0,0,0,28,26,107,4,103.84472459089,-0.348996762977913,1.32783573842607,1.01938260613914,0.00624467389076017,0.00907331267138943,0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,"mid"
19,0,0,0,0,32,29,112,3,108.296166001819,0.337081711599603,1.37897167121992,-2.32004847832203,0.00186184784979559,-0.00561454359209165,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,"mid"
20,0,0,0,0,21,1,121,3,122.250146297738,-0.329031345737167,1.72440694202669,-3.57615167610985,0.00482775114360265,-0.000553069987799972,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"mid"
3,0,0,0,0,37,33,95,15,93.8576667755842,-0.498016640217975,1.06389697734267,-3.61769207783381,-0.00487054369528778,-0.00325807495042682,1,25,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,13,"mid"
17,0,0,0,0,40,25,94,5,101.229387433268,0.305578422965482,1.878763548797,-9.75951874361871,-0.0034316732455045,-0.00388682424323633,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,13,"mid"
2,0,0,0,0,37,35,82,12,107.186242556199,0.334700960526243,1.60931942122988,-9.07997390426078,0.000754909220850095,0.0379643541155383,1,33,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,13,"mid"
15,0,0,0,0,18,34,97,3,96.5411059604958,0.596801785100251,1.73722045286559,-6.01592951067344,-0.00416057065944187,0.0363896596687846,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,"mid"
9,0,0,0,0,26,23,92,4,92.0078186038882,-0.472962533589453,1.64724404155277,-7.72158243043064,0.00343139236909337,-0.00252296211197972,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13,"mid"
19,0,0,0,0,10,26,110,3,108.296166001819,0.337081711599603,1.37897167121992,-2.32004847832203,0.00186184784979559,-0.00561454359209165,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13,"mid"
18,0,0,0,0,27,34,110,4,103.84472459089,-0.348996762977913,1.32783573842607,1.01938260613914,0.00624467389076017,0.00907331267138943,0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13,"mid"
13,0,0,0,0,30,18,108,2,108.35154812783,-0.457769998745061,1.24008519505151,-1.3810880877226,-9.70851373858755e-05,0.0227212113770656,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,"mid"
4,0,0,0,0,25,17,115,14,113.351342640817,0.493491630884819,1.75292350328527,-5.78627570213016,0.00176238918909803,0.00761325667612255,1,33,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,13,"mid"
11,0,0,0,0,33,31,117,15,114.621616322547,0.574997007614002,1.51134702935815,-6.04994755739692,-0.00350883235223591,0.0193476126505993,1,33,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,13,"mid"
5,0,0,0,0,2,40,113,4,115.082049393095,-0.396946579171345,1.00451315240934,-10.8375265446002,0.00997251660213806,0.0176893086964265,0,36,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,"mid"
8,0,0,0,0,8,1,112,6,111.799975186586,0.33571536205709,1.18933435739018,-0.936580651543833,-0.00401691662613302,-0.00488639963092282,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,13,"mid"
1,0,0,0,0,9,7,115,14,119.978556479327,0.519096316234209,1.73362238053232,-6.81512341728264,0.00303743176860735,-0.00494077479466796,1,31,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,13,"mid"
12,0,0,0,0,13,17,134,7,133.931493661366,0.390467636659741,1.74261637101881,5.34422971989247,-0.00101840719813481,-0.0063616399676539,1,32,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,13,"mid"
16,0,0,0,0,24,9,123,4,124.091135608032,0.559991186857223,1.55262684798799,-3.77086416823397,0.00269603110384196,-0.00519933459814638,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,13,"mid"
6,0,0,0,0,1,15,139,11,137.901883260347,0.337336110882461,1.49811220774427,-9.76889287029967,-0.000960523053072393,0.0226628406415693,1,24,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,13,"mid"
7,0,0,0,0,34,14,145,17,135.670026917942,-0.375125061697327,1.99424094543792,1.09267369978677,0.0040199160319753,0.0215281085437164,1,31,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,13,"mid"
10,0,0,0,0,40,20,128,5,137.748059593141,0.435046432726085,1.90521824220195,1.79215964542844,0.00841664536274038,0.0134859167947434,0,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,"mid"
20,0,0,0,0,6,6,139,3,122.250146297738,-0.329031345737167,1.72440694202669,-3.57615167610985,0.00482775114360265,-0.000553069987799972,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,"mid"
14,0,0,0,0,15,34,138,3,140.870490563102,-0.545823257043958,1.0861964286305,-4.55758173071557,0.00595098305726424,-0.00647282374789938,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,"mid"
3,0,0,0,0,32,19,97,15,93.8576667755842,-0.498016640217975,1.06389697734267,-3.61769207783381,-0.00487054369528778,-0.00325807495042682,1,25,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,2,13,"mid"
9,0,0,0,0,24,36,91,4,92.0078186038882,-0.472962533589453,1.64724404155277,-7.72158243043064,0.00343139236909337,-0.00252296211197972,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,13,"mid"
2,0,0,0,0,13,8,107,12,107.186242556199,0.334700960526243,1.60931942122988,-9.07997390426078,0.000754909220850095,0.0379643541155383,1,33,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,13,"mid"
19,0,0,0,0,36,25,84,3,108.296166001819,0.337081711599603,1.37897167121992,-2.32004847832203,0.00186184784979559,-0.00561454359209165,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,13,"mid"
18,0,0,0,0,20,17,109,4,103.84472459089,-0.348996762977913,1.32783573842607,1.01938260613914,0.00624467389076017,0.00907331267138943,0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,13,"mid"
4,0,0,0,0,29,11,109,14,113.351342640817,0.493491630884819,1.75292350328527,-5.78627570213016,0.00176238918909803,0.00761325667612255,1,33,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,2,13,"mid"
17,0,0,0,0,7,21,107,5,101.229387433268,0.305578422965482,1.878763548797,-9.75951874361871,-0.0034316732455045,-0.00388682424323633,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,13,"mid"
11,0,0,0,0,20,4,113,15,114.621616322547,0.574997007614002,1.51134702935815,-6.04994755739692,-0.00350883235223591,0.0193476126505993,1,33,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,2,13,"mid"
15,0,0,0,0,6,16,93,3,96.5411059604958,0.596801785100251,1.73722045286559,-6.01592951067344,-0.00416057065944187,0.0363896596687846,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,"mid"
13,0,0,0,0,9,25,113,2,108.35154812783,-0.457769998745061,1.24008519505151,-1.3810880877226,-9.70851373858755e-05,0.0227212113770656,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,"mid"
8,0,0,0,0,38,17,119,6,111.799975186586,0.33571536205709,1.18933435739018,-0.936580651543833,-0.00401691662613302,-0.00488639963092282,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,2,13,"mid"
5,0,0,0,0,2,3,116,4,115.082049393095,-0.396946579171345,1.00451315240934,-10.8375265446002,0.00997251660213806,0.0176893086964265,0,36,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,13,"mid"
1,0,0,0,0,14,29,119,14,119.978556479327,0.519096316234209,1.73362238053232,-6.81512341728264,0.00303743176860735,-0.00494077479466796,1,31,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,2,13,"mid"
6,0,0,0,0,18,40,149,11,137.901883260347,0.337336110882461,1.49811220774427,-9.76889287029967,-0.000960523053072393,0.0226628406415693,1,24,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,13,"mid"
12,0,0,0,0,15,36,134,7,133.931493661366,0.390467636659741,1.74261637101881,5.34422971989247,-0.00101840719813481,-0.0063616399676539,1,32,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,13,"mid"
16,0,0,0,0,5,36,122,4,124.091135608032,0.559991186857223,1.55262684798799,-3.77086416823397,0.00269603110384196,-0.00519933459814638,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,13,"mid"
10,0,0,0,0,6,4,137,5,137.748059593141,0.435046432726085,1.90521824220195,1.79215964542844,0.00841664536274038,0.0134859167947434,0,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,13,"mid"
7,0,0,0,0,34,20,134,17,135.670026917942,-0.375125061697327,1.99424094543792,1.09267369978677,0.0040199160319753,0.0215281085437164,1,31,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,2,13,"mid"
20,0,0,0,0,21,4,128,3,122.250146297738,-0.329031345737167,1.72440694202669,-3.57615167610985,0.00482775114360265,-0.000553069987799972,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,"mid"
14,0,0,0,0,35,26,139,3,140.870490563102,-0.545823257043958,1.0861964286305,-4.55758173071557,0.00595098305726424,-0.00647282374789938,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,"mid"
17,0,0,0,0,13,14,82,5,101.229387433268,0.305578422965482,1.878763548797,-9.75951874361871,-0.0034316732455045,-0.00388682424323633,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,13,"mid"
3,0,0,0,0,16,14,99,15,93.8576667755842,-0.498016640217975,1.06389697734267,-3.61769207783381,-0.00487054369528778,-0.00325807495042682,1,25,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,3,13,"mid"
9,0,0,0,0,11,35,101,4,92.0078186038882,-0.472962533589453,1.64724404155277,-7.72158243043064,0.00343139236909337,-0.00252296211197972,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,13,"mid"
2,0,0,0,0,37,35,107,12,107.186242556199,0.334700960526243,1.60931942122988,-9.07997390426078,0.000754909220850095,0.0379643541155383,1,33,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,3,13,"mid"
15,0,0,0,0,17,8,99,3,96.5411059604958,0.596801785100251,1.73722045286559,-6.01592951067344,-0.00416057065944187,0.0363896596687846,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,"mid"
8,0,0,0,0,25,30,108,6,111.799975186586,0.33571536205709,1.18933435739018,-0.936580651543833,-0.00401691662613302,-0.00488639963092282,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,13,"mid"
18,0,0,0,0,15,15,102,4,103.84472459089,-0.348996762977913,1.32783573842607,1.01938260613914,0.00624467389076017,0.00907331267138943,0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,13,"mid"
4,0,0,0,0,31,18,113,14,113.351342640817,0.493491630884819,1.75292350328527,-5.78627570213016,0.00176238918909803,0.00761325667612255,1,33,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,3,13,"mid"
19,0,0,0,0,7,24,101,3,108.296166001819,0.337081711599603,1.37897167121992,-2.32004847832203,0.00186184784979559,-0.00561454359209165,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,13,"mid"
11,0,0,0,0,8,13,114,15,114.621616322547,0.574997007614002,1.51134702935815,-6.04994755739692,-0.00350883235223591,0.0193476126505993,1,33,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,3,13,"mid"
1,0,0,0,0,25,5,116,14,119.978556479327,0.519096316234209,1.73362238053232,-6.81512341728264,0.00303743176860735,-0.00494077479466796,1,31,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,3,13,"mid"
16,0,0,0,0,12,8,127,4,124.091135608032,0.559991186857223,1.55262684798799,-3.77086416823397,0.00269603110384196,-0.00519933459814638,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,13,"mid"
6,0,0,0,0,20,1,134,11,137.901883260347,0.337336110882461,1.49811220774427,-9.76889287029967,-0.000960523053072393,0.0226628406415693,1,24,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,13,"mid"
5,0,0,0,0,26,12,112,4,115.082049393095,-0.396946579171345,1.00451315240934,-10.8375265446002,0.00997251660213806,0.0176893086964265,0,36,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,13,"mid"
