"speciesid","population","season","mean.emergence","q1","q3","first","last","run"
16,305,8,115.32131147541,112,118,107,123,8
18,17,8,134.411764705882,131,140,122.6,142.6,8
19,16,8,122.5,119,125.25,115,128.25,8
20,115,8,107.921739130435,105,111,98.7,114.3,8
1,47,9,143,141,145,137,147,8
2,94,9,141.457446808511,139,145,132,148,8
3,419,9,97.5346062052506,94,103,82,107,8
4,158,9,109.53164556962,107,112,102,118,8
7,95,9,139.768421052632,138,142.5,133.7,145,8
9,404,9,102.893564356436,100.75,105,97,110,8
10,463,9,134.507559395248,131,138,126,144,8
12,101,9,137.09900990099,132,141,126,149,8
14,243,9,143.917695473251,142,147,137,150,8
16,335,9,115.808955223881,113,119,109,123,8
18,19,9,137.631578947368,133.5,141,130.8,145.6,8
19,14,9,123.285714285714,121.25,125.75,116.9,129.7,8
20,103,9,108.611650485437,106,112,100,116,8
1,35,10,143.2,141.5,146,134,148,8
2,108,10,142.138888888889,139,145,133.35,149,8
3,442,10,98.9343891402715,95,103,87,109,8
4,149,10,109.765100671141,107,113,100.4,118,8
7,91,10,138.813186813187,136,141,133.5,143.5,8
9,391,10,102.867007672634,100,105,97,111,8
10,458,10,134.92576419214,132,138,127,144,8
12,101,10,136.178217821782,130,141,124,149,8
14,261,10,143.283524904215,141,146,135,150,8
16,321,10,116.043613707165,113,118,108,126,8
18,18,10,139.722222222222,136.25,142.75,131.85,150.3,8
19,11,10,123.181818181818,120.5,126.5,118.5,128,8
20,108,10,109.166666666667,107,111.25,103,116.65,8
1,29,11,142.689655172414,141,145,135.4,148.6,8
2,105,11,142.857142857143,141,146,133,149,8
3,437,11,98.9496567505721,95,103,87,110,8
4,144,11,109.618055555556,107,112,103,117,8
7,87,11,139.022988505747,137,141,134,144,8
9,383,11,102.924281984334,100,105,97,109,8
10,461,11,134.581344902386,132,138,127,143,8
12,98,11,136.561224489796,131,141,125.85,150.3,8
14,258,11,143.484496124031,141,146,137,150,8
16,359,11,115.791086350975,113,119,108,124,8
18,16,11,139.75,136,142.25,134,150.25,8
19,17,11,122.705882352941,121,125,118.4,128,8
20,103,11,109.184466019417,106.5,113,102.1,115,8
1,17,12,143.294117647059,141,146,138,148.4,8
2,111,12,142.585585585586,140,145,136.5,149,8
3,419,12,98.6754176610979,95,103,86,109,8
4,140,12,109.521428571429,106,112,101,117.05,8
7,89,12,139.044943820225,137,141,133.4,144.6,8
9,397,12,102.813602015113,100,105,97,110,8
10,463,12,134.965442764579,132,138,127,143,8
12,105,12,135.161904761905,131,139,124.2,146.8,8
14,254,12,143.984251968504,141,146,137,150.35,8
16,358,12,115.539106145251,113,118,108,123,8
18,17,12,137.941176470588,134,141,128.6,147.4,8
19,17,12,124.235294117647,122,125,115.4,130.6,8
20,103,12,108.854368932039,106.5,111.5,102,115,8
1,14,13,145.285714285714,141.25,146.75,140.65,152.4,8
2,97,13,141.701030927835,140,145,134.8,148,8
3,392,13,98.1836734693878,94,103,84.55,108,8
4,150,13,109.633333333333,106.25,113,101.45,116,8
7,80,13,138.825,137,141,133,144,8
9,415,13,102.81686746988,100,105,98,110,8
10,460,13,134.691304347826,132,138,127,143,8
12,101,13,136.069306930693,132,140,126,147,8
14,246,13,143.467479674797,141,146,137,150,8
16,388,13,115.518041237113,112,118,107,124,8
18,21,13,137.52380952381,134,139,130,147,8
19,21,13,123.761904761905,122,126,119,129,8
20,108,13,107.990740740741,105,111,101,114,8
1,4,14,140.75,137.75,143.5,137.15,144.7,8
2,101,14,143.257425742574,141,145,137,149,8
3,382,14,97.9738219895288,94,102,86.05,107.95,8
4,155,14,109.18064516129,106.5,112,101,115.3,8
7,79,14,139.025316455696,137,141.5,133.9,143.1,8
9,393,14,102.692111959288,100,105,97,109,8
10,438,14,134.858447488584,132,138,126.85,143,8
12,108,14,136.62037037037,131.75,140,125.35,152.95,8
14,267,14,143.749063670412,141,146,137,151,8
16,406,14,115.354679802956,112,118,108,123,8
18,22,14,137.636363636364,133.5,141.75,130.05,143.95,8
19,21,14,122.047619047619,121,123,115,128,8
20,116,14,109.155172413793,107,112,101,115.25,8
1,2,15,144.5,144.25,144.75,144.05,144.95,8
2,101,15,141.910891089109,140,145,133,149,8
3,350,15,98.1542857142857,94,102,87,108.55,8
4,150,15,109.38,106,112,102.45,117,8
7,71,15,138.718309859155,136,141,134,143,8
9,390,15,102.674358974359,100,105,96,109,8
10,462,15,134.712121212121,131,137,127,144,8
12,122,15,136.377049180328,132,140,126.05,151.85,8
14,254,15,143.641732283465,141,146,137,151,8
16,415,15,115.55421686747,112,119,108,124,8
18,30,15,137.766666666667,133.5,142,121.7,147.65,8
19,27,15,123.481481481481,121.5,125,118.3,129.7,8
20,122,15,108.426229508197,105,112,99.05,115.95,8
2,97,16,142.896907216495,141,146,135.8,149,8
3,386,16,98.279792746114,95,103,85,108,8
4,139,16,109.78417266187,107,113,103,116.1,8
7,66,16,139.848484848485,137.25,142,135,144.75,8
9,375,16,102.685333333333,100,105,97,110.3,8
10,471,16,134.923566878981,132,138,127,144,8
12,113,16,135.238938053097,130,139,123.6,149.4,8
14,235,16,143.259574468085,141,146,136,151,8
16,411,16,115.729927007299,113,119,108,123,8
18,39,16,138.230769230769,134,142.5,127.8,146.2,8
19,23,16,123.347826086957,120.5,126.5,117.2,129.8,8
20,141,16,108.851063829787,106,112,102,116,8
2,83,17,142.614457831325,140,146,135.1,148,8
3,391,17,98.0869565217391,94,103,84.5,109,8
4,125,17,110.072,107,113,103.2,116.8,8
7,69,17,139.463768115942,137,142,135,144.6,8
9,384,17,102.721354166667,100,105,97,109,8
10,468,17,134.799145299145,132,138,126,144,8
12,105,17,134.771428571429,130,138,123.2,145.8,8
14,232,17,143.495689655172,141,146,137,150,8
16,437,17,115.50114416476,112,118,108,123,8
18,47,17,137.957446808511,134,141,129.3,145,8
19,21,17,121.571428571429,119,125,113,126,8
20,131,17,109.75572519084,107,112,103,117,8
2,82,18,142.768292682927,140,145,137,148,8
3,375,18,97.5546666666667,94,102,85,107.3,8
4,138,18,109.768115942029,108,113,103,116.15,8
7,60,18,139,136,141.25,133.95,146,8
9,413,18,102.721549636804,100,105,97,109,8
10,478,18,134.673640167364,132,137,127,143,8
12,99,18,134.20202020202,130,138,125,145.2,8
14,231,18,143.268398268398,141,146,136,149,8
16,430,18,115.739534883721,112,119,107,124,8
18,47,18,138.36170212766,135,143,129.6,148.4,8
19,22,18,124,121.25,126,119,129.95,8
20,123,18,107.60162601626,105,111,100.1,113.9,8
2,52,19,142.807692307692,140.75,145,134,148,8
3,408,19,97.828431372549,93.75,103,85,108,8
4,146,19,109.856164383562,107,112.75,104,117,8
7,69,19,139.811594202899,138,141,135.4,145.6,8
9,408,19,102.634803921569,100,105,96.35,110,8
10,460,19,135.254347826087,132,138,127,146,8
12,109,19,136.779816513761,131,141,125,152.6,8
14,217,19,143.94930875576,141,146,138,150.2,8
16,432,19,115.5625,112,118,107,124,8
18,48,19,137.125,133,140,125.35,151.95,8
19,19,19,124.631578947368,122,125.5,120,136.1,8
20,129,19,109.248062015504,107,112,103,115,8
2,48,20,142.8125,141,145,134.05,148.3,8
3,405,20,98.720987654321,95,103,88,108.8,8
4,139,20,109.956834532374,108,112,102,116,8
7,66,20,139.590909090909,137,142,133.25,145.75,8
9,421,20,102.453681710214,100,105,96,110,8
10,500,20,134.854,131,138,126,145,8
12,106,20,135.924528301887,131,141,123,148,8
14,221,20,143.244343891403,141,146,138,150,8
16,401,20,116.284289276808,113,119,109,125,8
18,54,20,137.759259259259,134,142.75,129.65,145,8
19,18,20,123.5,121,126.75,114.85,132.3,8
20,117,20,107.91452991453,105,111,101,115,8
